student_id,cohort_year,faculty,department,academic_career,programme,saqa_id,nqf_level,min_credits,min_years_to_complete,qualification_source,school_quintile,first_gen_flag,home_language_eal_flag,geographic_origin,nbt_academic_literacy,nbt_quantitative_literacy,nbt_mathematics,nsc_mathematics_pct,nsc_physical_science_pct,nsc_english_pct,matric_aggregate_pct,aps_score,nsfas_eligible_initial
SYN101193,2022,Engineering,Department of Civil Engineering,Undergraduate,BEng Civil,,8,480,4,HEQSF-standard,2,1,0,rural,60.5,47.0,44.4,91.2,49.0,64.6,71.8,30,0
SYN101194,2023,Engineering,Department of Civil Engineering,Undergraduate,BEng Civil,,8,480,4,HEQSF-standard,1,0,0,urban,71.0,73.6,40.0,59.6,64.3,38.7,58.9,23,1
SYN101195,2021,Humanities,Department of Sociology,Undergraduate,BA Social Sciences,,7,360,3,HEQSF-standard,5,1,0,urban,85.0,75.5,68.7,70.7,54.3,34.4,58.5,23,0
SYN101196,2021,Engineering,"Department of Electrical, Electronic and Computer Engineering",Undergraduate,BEng Electrical,,8,480,4,HEQSF-standard,4,1,0,urban,80.5,69.1,65.3,58.1,45.9,57.5,44.8,17,1
SYN101197,2021,Commerce,Department of Business Management,Undergraduate,Bachelor of Commerce,8543,7,536,5,SAQA-verified,4,0,1,urban,55.1,56.4,44.0,61.5,36.2,71.1,53.4,24,1
SYN101198,2023,Law,Department of Private Law,Undergraduate,Bachelor of Laws,110204,8,480,4,SAQA-verified,1,1,0,urban,75.2,67.2,41.9,45.0,31.7,48.9,39.8,15,1
SYN101199,2023,Health Sciences,School of Nursing,Undergraduate,BSc Nursing,,8,480,4,HEQSF-standard,5,0,1,rural,83.2,71.6,62.0,65.4,61.8,73.2,67.5,26,0
SYN101200,2023,Commerce,Department of Business Management,Undergraduate,Bachelor of Commerce,8543,7,536,5,SAQA-verified,5,1,0,urban,47.2,85.5,59.5,70.0,83.2,85.2,84.5,36,0
SYN101201,2023,Law,Department of Private Law,Undergraduate,Bachelor of Laws,110204,8,480,4,SAQA-verified,2,1,1,rural,50.8,41.0,59.8,57.0,47.8,89.2,57.5,26,1
SYN101202,2023,Humanities,Department of Sociology,Undergraduate,BA Social Sciences,,7,360,3,HEQSF-standard,5,0,0,urban,58.0,75.6,66.8,74.0,63.9,63.1,72.9,34,0
SYN101203,2022,Education,Department of Curriculum Studies,Undergraduate,BEd Foundation Phase,,7,480,4,HEQSF-standard,3,0,0,urban,59.6,71.7,62.7,53.4,39.3,57.6,46.6,25,0
SYN101204,2022,Education,Department of Curriculum Studies,Undergraduate,BEd Foundation Phase,,7,480,4,HEQSF-standard,4,0,0,urban,54.9,92.9,42.2,40.0,87.5,78.6,67.8,30,0
SYN101205,2023,Law,Department of Private Law,Undergraduate,Bachelor of Laws,110204,8,480,4,SAQA-verified,4,0,0,urban,88.8,57.2,41.9,66.9,67.5,69.9,55.5,33,0
SYN101206,2021,Commerce,School of Management,Undergraduate,Higher Certificate in Management Development,96676,5,120,1,SAQA-verified,5,1,0,urban,69.6,72.3,73.5,72.5,69.7,82.1,66.8,26,0
SYN101207,2022,Science,Department of Physics,Undergraduate,BSc Physics,,7,360,3,HEQSF-standard,5,0,0,urban,65.9,67.5,63.2,75.9,72.6,63.7,64.8,26,0
SYN101208,2023,Humanities,Department of Language Studies,Undergraduate,BA Languages,,7,360,3,HEQSF-standard,5,0,0,urban,79.1,68.3,71.7,56.2,31.3,58.1,52.3,22,0
SYN101209,2021,Education,Department of Curriculum Studies,Undergraduate,BEd Foundation Phase,,7,480,4,HEQSF-standard,4,0,0,urban,58.4,78.4,69.5,47.0,79.1,61.0,59.3,24,0
SYN101210,2021,Commerce,Department of Business Management,Undergraduate,Bachelor of Commerce,8543,7,536,5,SAQA-verified,5,0,0,urban,46.4,54.6,71.1,46.6,71.0,48.7,55.5,28,0
SYN101211,2022,Health Sciences,School of Nursing,Undergraduate,BSc Nursing,,8,480,4,HEQSF-standard,4,0,0,urban,50.1,66.9,80.2,59.5,77.2,52.6,65.0,20,0
SYN101212,2021,Science,Department of Physics,Undergraduate,BSc Physics,,7,360,3,HEQSF-standard,4,1,0,rural,67.2,71.1,51.2,84.2,44.7,85.8,77.2,31,0
SYN101213,2022,Humanities,Department of Language Studies,Undergraduate,BA Languages,,7,360,3,HEQSF-standard,5,0,0,rural,54.9,72.8,30.9,64.2,88.3,48.4,58.9,25,0
SYN101214,2021,Commerce,Department of Business Management,Undergraduate,Bachelor of Commerce,8543,7,536,5,SAQA-verified,5,0,0,rural,73.4,59.8,89.8,76.4,84.4,76.4,78.3,32,0
SYN101215,2022,Science,Department of Computer Science and Informatics,Undergraduate,BSc Computer Science,,7,360,3,HEQSF-standard,4,1,1,rural,63.8,54.5,88.9,55.5,55.6,54.7,55.5,23,0
SYN101216,2022,Engineering,"Department of Electrical, Electronic and Computer Engineering",Undergraduate,BEng Electrical,,8,480,4,HEQSF-standard,5,0,1,urban,65.0,53.8,39.3,55.8,79.5,60.3,63.4,26,0
SYN101217,2023,Humanities,Department of Sociology,Undergraduate,BA Social Sciences,,7,360,3,HEQSF-standard,5,1,0,rural,71.8,70.1,63.5,79.7,64.5,86.3,77.1,27,0
SYN101218,2021,Humanities,Department of Sociology,Undergraduate,BA Social Sciences,,7,360,3,HEQSF-standard,3,0,1,urban,55.0,68.5,26.0,41.3,66.9,58.8,58.3,24,1
SYN101219,2022,Science,Department of Physics,Undergraduate,BSc Physics,,7,360,3,HEQSF-standard,1,0,1,rural,39.8,38.4,42.5,46.1,55.0,54.0,51.1,29,1
SYN101220,2021,Science,Department of Computer Science and Informatics,Undergraduate,BSc Computer Science,,7,360,3,HEQSF-standard,4,0,0,urban,66.7,46.0,67.6,78.3,79.2,58.1,66.6,29,0
SYN101221,2023,Humanities,Department of Sociology,Undergraduate,BA Social Sciences,,7,360,3,HEQSF-standard,5,0,0,urban,69.7,72.3,70.2,72.6,73.9,55.2,62.6,26,0
SYN101222,2023,Health Sciences,School of Nursing,Undergraduate,BSc Nursing,,8,480,4,HEQSF-standard,4,0,0,rural,50.7,44.6,52.0,63.8,56.7,56.1,57.3,26,0
SYN101223,2023,Health Sciences,School of Nursing,Undergraduate,BSc Nursing,,8,480,4,HEQSF-standard,1,1,1,rural,54.2,55.3,34.4,73.8,23.1,66.0,54.9,20,0
SYN101224,2023,Health Sciences,School of Nursing,Undergraduate,BSc Nursing,,8,480,4,HEQSF-standard,5,0,0,rural,86.7,70.4,96.8,82.0,59.4,58.8,72.9,28,0
SYN101225,2022,Engineering,Department of Civil Engineering,Undergraduate,BEng Civil,,8,480,4,HEQSF-standard,4,0,0,urban,61.6,89.1,60.9,82.8,70.6,78.5,80.1,34,0
SYN101226,2022,Education,Department of Curriculum Studies,Undergraduate,BEd Foundation Phase,,7,480,4,HEQSF-standard,3,1,0,urban,36.1,52.2,65.0,45.8,70.7,62.2,58.6,27,1
SYN101227,2021,Humanities,Department of Language Studies,Undergraduate,BA Languages,,7,360,3,HEQSF-standard,4,0,0,urban,46.8,55.6,29.2,73.0,74.8,74.0,76.4,35,0
SYN101228,2023,Health Sciences,School of Nursing,Undergraduate,BSc Nursing,,8,480,4,HEQSF-standard,3,0,0,urban,59.8,41.1,52.8,75.8,62.6,41.0,60.3,20,0
SYN101229,2021,Science,Department of Physics,Undergraduate,BSc Physics,,7,360,3,HEQSF-standard,4,0,0,urban,92.8,69.7,46.6,70.8,55.9,77.9,69.6,30,0
SYN101230,2023,Engineering,Department of Civil Engineering,Undergraduate,BEng Civil,,8,480,4,HEQSF-standard,3,0,1,rural,45.1,51.2,43.0,61.1,57.4,55.1,55.6,24,1
SYN101231,2023,Engineering,Department of Civil Engineering,Undergraduate,BEng Civil,,8,480,4,HEQSF-standard,2,1,1,urban,76.3,33.0,53.4,73.0,73.9,48.1,68.3,29,1
SYN101232,2023,Engineering,"Department of Electrical, Electronic and Computer Engineering",Undergraduate,BEng Electrical,,8,480,4,HEQSF-standard,3,0,1,urban,63.2,62.7,48.3,63.9,62.3,49.9,58.2,27,1
SYN101233,2023,Education,Department of Curriculum Studies,Undergraduate,BEd Foundation Phase,,7,480,4,HEQSF-standard,2,1,0,rural,49.9,47.4,24.6,60.0,68.3,48.8,61.2,24,1
SYN101234,2021,Health Sciences,School of Nursing,Undergraduate,BSc Nursing,,8,480,4,HEQSF-standard,5,1,1,urban,95.0,55.8,53.9,92.7,80.0,75.0,79.6,37,0
SYN101235,2023,Health Sciences,School of Health and Rehabilitation Sciences,Undergraduate,BSc Physiotherapy,,8,480,4,HEQSF-standard,3,1,0,urban,52.4,46.2,43.8,57.7,71.3,65.5,65.2,28,1
SYN101236,2023,Health Sciences,School of Nursing,Undergraduate,BSc Nursing,,8,480,4,HEQSF-standard,5,0,0,urban,76.8,68.7,58.3,91.5,76.3,69.0,82.4,32,0
SYN101237,2022,Law,Department of Private Law,Undergraduate,Bachelor of Laws,110204,8,480,4,SAQA-verified,3,1,1,rural,52.7,71.6,31.9,73.7,66.4,55.4,67.8,28,1
SYN101238,2021,Education,Department of Curriculum Studies,Undergraduate,BEd Foundation Phase,,7,480,4,HEQSF-standard,1,1,1,urban,49.1,18.8,38.3,57.4,48.1,75.8,55.4,21,1
SYN101239,2023,Health Sciences,School of Nursing,Undergraduate,BSc Nursing,,8,480,4,HEQSF-standard,4,0,1,urban,65.1,49.5,49.5,41.1,67.2,83.8,65.4,21,0
SYN101240,2022,Science,Department of Computer Science and Informatics,Undergraduate,BSc Computer Science,,7,360,3,HEQSF-standard,1,1,1,rural,28.9,34.0,35.1,40.7,36.1,61.4,48.4,21,1
SYN101241,2022,Humanities,Department of Language Studies,Undergraduate,BA Languages,,7,360,3,HEQSF-standard,2,0,1,rural,51.0,64.6,55.7,61.9,53.6,74.7,58.1,22,1
SYN101242,2023,Science,Department of Physics,Undergraduate,BSc Physics,,7,360,3,HEQSF-standard,2,0,1,urban,61.4,52.0,66.5,48.9,46.6,74.6,61.6,26,1
SYN101243,2022,Science,Department of Computer Science and Informatics,Undergraduate,BSc Computer Science,,7,360,3,HEQSF-standard,5,0,0,urban,52.1,50.4,66.3,75.3,23.6,44.6,46.5,24,0
SYN101244,2023,Law,Department of Private Law,Undergraduate,Bachelor of Laws,110204,8,480,4,SAQA-verified,3,0,1,urban,61.7,43.3,50.1,80.1,49.6,38.2,54.2,22,1
SYN101245,2023,Law,Department of Private Law,Undergraduate,Bachelor of Laws,110204,8,480,4,SAQA-verified,3,0,1,rural,73.6,62.3,34.9,41.0,57.6,61.1,50.4,25,1
SYN101246,2022,Engineering,Department of Civil Engineering,Undergraduate,BEng Civil,,8,480,4,HEQSF-standard,3,0,1,urban,48.6,49.1,73.2,26.5,55.1,74.7,58.2,26,0
SYN101247,2022,Humanities,Department of Sociology,Undergraduate,BA Social Sciences,,7,360,3,HEQSF-standard,3,0,1,urban,56.1,57.9,56.5,86.4,62.9,52.6,70.7,27,1
SYN101248,2022,Commerce,Department of Business Management,Undergraduate,Bachelor of Commerce,8543,7,536,5,SAQA-verified,3,1,1,urban,48.2,65.3,40.4,54.2,55.3,79.7,66.0,29,1
SYN101249,2021,Engineering,Department of Civil Engineering,Undergraduate,BEng Civil,,8,480,4,HEQSF-standard,2,0,1,rural,52.3,37.0,31.6,38.8,57.4,54.6,52.4,23,1
SYN101250,2022,Law,Department of Private Law,Undergraduate,Bachelor of Laws,110204,8,480,4,SAQA-verified,5,0,0,urban,95.3,70.7,77.4,80.9,74.9,85.3,75.0,31,0
SYN101251,2022,Engineering,"Department of Electrical, Electronic and Computer Engineering",Undergraduate,BEng Electrical,,8,480,4,HEQSF-standard,3,1,1,urban,87.0,96.9,78.6,95.7,61.2,62.7,74.7,31,1
SYN101252,2022,Health Sciences,School of Health and Rehabilitation Sciences,Undergraduate,BSc Physiotherapy,,8,480,4,HEQSF-standard,2,0,1,urban,55.8,43.9,60.4,50.8,70.1,59.8,59.8,26,1
SYN101253,2023,Humanities,Department of Language Studies,Undergraduate,BA Languages,,7,360,3,HEQSF-standard,4,0,0,urban,60.1,80.2,59.6,50.1,37.3,54.5,43.5,21,1
SYN101254,2021,Commerce,Department of Business Management,Undergraduate,Bachelor of Commerce,8543,7,536,5,SAQA-verified,3,1,1,urban,64.0,31.1,52.0,68.2,81.3,52.0,64.4,26,1
SYN101255,2022,Science,Department of Physics,Undergraduate,BSc Physics,,7,360,3,HEQSF-standard,3,0,0,urban,60.3,78.9,29.0,53.5,35.6,61.8,55.6,24,0
SYN101256,2022,Education,Department of Curriculum Studies,Undergraduate,BEd Foundation Phase,,7,480,4,HEQSF-standard,4,0,1,urban,53.6,49.2,78.4,56.5,90.8,45.8,58.9,27,1
SYN101257,2021,Science,Department of Computer Science and Informatics,Undergraduate,BSc Computer Science,,7,360,3,HEQSF-standard,5,1,0,urban,78.7,89.3,59.6,60.7,56.6,83.0,70.2,24,0
SYN101258,2023,Engineering,Department of Civil Engineering,Undergraduate,BEng Civil,,8,480,4,HEQSF-standard,5,0,0,urban,80.3,67.8,79.8,40.6,63.6,67.1,60.1,20,0
SYN101259,2022,Science,Department of Computer Science and Informatics,Undergraduate,BSc Computer Science,,7,360,3,HEQSF-standard,3,1,0,rural,70.1,52.2,52.2,70.7,55.3,64.3,68.3,31,1
SYN101260,2022,Science,Department of Computer Science and Informatics,Undergraduate,BSc Computer Science,,7,360,3,HEQSF-standard,1,1,0,urban,70.9,19.7,60.1,78.6,56.1,61.7,64.3,27,1
SYN101261,2023,Science,Department of Computer Science and Informatics,Undergraduate,BSc Computer Science,,7,360,3,HEQSF-standard,5,0,0,urban,58.7,78.4,90.5,66.6,89.0,54.4,69.8,27,0
SYN101262,2023,Commerce,Department of Business Management,Undergraduate,Bachelor of Commerce,8543,7,536,5,SAQA-verified,4,0,0,urban,75.3,49.1,58.0,96.8,52.5,72.9,76.7,32,0
SYN101263,2021,Commerce,Department of Business Management,Undergraduate,Bachelor of Commerce,8543,7,536,5,SAQA-verified,5,0,0,urban,58.4,91.5,64.6,81.3,52.8,70.1,62.6,26,0
SYN101264,2021,Science,Department of Physics,Undergraduate,BSc Physics,,7,360,3,HEQSF-standard,3,1,1,urban,49.1,62.7,36.8,69.6,54.1,56.1,59.5,33,1
SYN101265,2021,Health Sciences,School of Health and Rehabilitation Sciences,Undergraduate,BSc Physiotherapy,,8,480,4,HEQSF-standard,5,0,0,urban,80.1,61.9,59.1,81.6,52.1,64.3,58.4,26,0
SYN101266,2021,Health Sciences,School of Health and Rehabilitation Sciences,Undergraduate,BSc Physiotherapy,,8,480,4,HEQSF-standard,1,1,1,rural,49.2,24.2,27.2,23.2,26.3,62.7,30.1,15,0
SYN101267,2021,Health Sciences,School of Health and Rehabilitation Sciences,Undergraduate,BSc Physiotherapy,,8,480,4,HEQSF-standard,5,0,0,urban,66.4,59.6,72.9,75.7,23.1,68.5,47.0,19,0
SYN101268,2021,Engineering,Department of Civil Engineering,Undergraduate,BEng Civil,,8,480,4,HEQSF-standard,5,0,0,urban,52.5,60.0,82.8,42.9,59.6,58.3,63.6,25,0
SYN101269,2021,Science,Department of Computer Science and Informatics,Undergraduate,BSc Computer Science,,7,360,3,HEQSF-standard,4,0,0,urban,69.8,72.8,51.4,66.4,57.1,80.2,68.5,29,1
SYN101270,2022,Engineering,Department of Civil Engineering,Undergraduate,BEng Civil,,8,480,4,HEQSF-standard,5,0,1,urban,75.3,42.8,48.7,45.1,65.5,54.6,52.6,19,0
SYN101271,2023,Humanities,Department of Sociology,Undergraduate,BA Social Sciences,,7,360,3,HEQSF-standard,4,0,0,urban,42.0,54.4,44.9,66.5,70.4,66.6,74.1,29,0
SYN101272,2023,Health Sciences,School of Nursing,Undergraduate,BSc Nursing,,8,480,4,HEQSF-standard,5,0,0,rural,62.8,85.3,65.7,67.4,75.8,76.0,75.8,34,0
SYN101273,2021,Health Sciences,School of Health and Rehabilitation Sciences,Undergraduate,BSc Physiotherapy,,8,480,4,HEQSF-standard,5,1,0,urban,55.0,65.3,54.0,69.2,70.5,53.9,64.4,31,0
SYN101274,2021,Commerce,Department of Business Management,Undergraduate,Bachelor of Commerce,8543,7,536,5,SAQA-verified,5,1,0,urban,64.8,57.7,57.4,88.4,37.8,51.1,52.3,26,0
SYN101275,2021,Commerce,Department of Business Management,Undergraduate,Bachelor of Commerce,8543,7,536,5,SAQA-verified,1,0,1,rural,51.7,21.4,32.5,51.4,31.1,62.5,52.7,21,1
SYN101276,2021,Engineering,Department of Civil Engineering,Undergraduate,BEng Civil,,8,480,4,HEQSF-standard,5,0,0,urban,59.4,58.6,53.8,64.9,59.3,63.0,66.6,22,0
SYN101277,2023,Commerce,School of Management,Undergraduate,Higher Certificate in Management Development,96676,5,120,1,SAQA-verified,1,1,1,urban,52.4,29.2,50.5,76.6,32.8,55.1,60.3,26,0
SYN101278,2023,Science,Department of Computer Science and Informatics,Undergraduate,BSc Computer Science,,7,360,3,HEQSF-standard,5,0,0,rural,75.0,74.8,65.0,71.7,71.1,67.1,66.2,25,0
SYN101279,2021,Health Sciences,School of Health and Rehabilitation Sciences,Undergraduate,BSc Physiotherapy,,8,480,4,HEQSF-standard,5,1,0,urban,44.8,55.9,42.4,55.3,68.9,66.4,72.8,32,0
SYN101280,2023,Humanities,Department of Language Studies,Undergraduate,BA Languages,,7,360,3,HEQSF-standard,3,0,1,urban,54.5,41.0,56.3,41.9,31.5,46.5,38.8,15,1
SYN101281,2022,Engineering,Department of Civil Engineering,Undergraduate,BEng Civil,,8,480,4,HEQSF-standard,3,0,1,urban,69.9,67.4,55.3,77.2,83.7,54.2,79.1,32,0
SYN101282,2023,Humanities,Department of Sociology,Undergraduate,BA Social Sciences,,7,360,3,HEQSF-standard,4,0,0,urban,91.3,57.2,69.1,86.3,63.8,62.4,69.6,31,1
SYN101283,2023,Commerce,Department of Business Management,Undergraduate,Bachelor of Commerce,8543,7,536,5,SAQA-verified,3,1,0,urban,46.6,63.7,61.3,39.8,46.3,85.5,56.8,20,1
SYN101284,2023,Humanities,Department of Language Studies,Undergraduate,BA Languages,,7,360,3,HEQSF-standard,2,0,0,rural,66.0,51.7,5.0,59.6,46.9,74.3,62.2,28,1
SYN101285,2023,Engineering,"Department of Electrical, Electronic and Computer Engineering",Undergraduate,BEng Electrical,,8,480,4,HEQSF-standard,3,1,0,urban,47.3,43.4,64.5,55.3,52.5,72.7,55.6,17,0
SYN101286,2021,Commerce,Department of Business Management,Undergraduate,Bachelor of Commerce,8543,7,536,5,SAQA-verified,3,0,1,urban,67.0,36.8,54.5,72.5,74.2,68.7,74.4,26,0
SYN101287,2023,Science,Department of Computer Science and Informatics,Undergraduate,BSc Computer Science,,7,360,3,HEQSF-standard,5,0,0,urban,74.0,79.3,37.5,31.6,65.6,35.0,44.9,21,0
SYN101288,2022,Science,Department of Physics,Undergraduate,BSc Physics,,7,360,3,HEQSF-standard,5,0,0,urban,63.7,68.7,60.5,79.5,59.2,68.1,65.8,25,1
SYN101289,2022,Engineering,Department of Civil Engineering,Undergraduate,BEng Civil,,8,480,4,HEQSF-standard,3,1,1,urban,52.8,32.5,41.0,57.2,64.3,61.8,65.6,25,1
SYN101290,2022,Commerce,Department of Business Management,Undergraduate,Bachelor of Commerce,8543,7,536,5,SAQA-verified,4,1,1,urban,73.7,64.4,36.7,53.1,60.5,71.6,73.9,33,0
SYN101291,2021,Humanities,Department of Sociology,Undergraduate,BA Social Sciences,,7,360,3,HEQSF-standard,2,1,1,urban,64.1,42.5,42.1,77.0,31.3,60.6,60.2,26,0
SYN101292,2022,Science,Department of Computer Science and Informatics,Undergraduate,BSc Computer Science,,7,360,3,HEQSF-standard,4,0,0,urban,68.5,52.5,66.4,70.8,86.5,60.2,68.5,24,0
SYN101293,2023,Science,Department of Computer Science and Informatics,Undergraduate,BSc Computer Science,,7,360,3,HEQSF-standard,2,1,0,rural,48.5,47.3,27.6,52.0,62.9,40.8,53.4,26,1
SYN101294,2022,Engineering,"Department of Electrical, Electronic and Computer Engineering",Undergraduate,BEng Electrical,,8,480,4,HEQSF-standard,5,0,0,urban,84.5,58.5,55.1,47.1,72.0,60.3,55.5,21,0
SYN101295,2023,Science,Department of Computer Science and Informatics,Undergraduate,BSc Computer Science,,7,360,3,HEQSF-standard,4,0,1,urban,62.2,60.8,58.6,84.7,81.4,76.5,77.7,30,0
SYN101296,2021,Education,Department of Curriculum Studies,Undergraduate,BEd Foundation Phase,,7,480,4,HEQSF-standard,3,0,0,urban,64.3,56.4,38.2,47.0,44.8,40.8,44.9,19,1
SYN101297,2022,Engineering,"Department of Electrical, Electronic and Computer Engineering",Undergraduate,BEng Electrical,,8,480,4,HEQSF-standard,1,1,1,rural,64.2,62.6,60.7,56.8,20.0,59.0,48.0,24,1
SYN101298,2023,Commerce,Department of Business Management,Undergraduate,Bachelor of Commerce,8543,7,536,5,SAQA-verified,5,1,0,urban,50.5,74.6,67.4,63.7,50.2,40.7,48.9,19,0
SYN101299,2022,Engineering,Department of Civil Engineering,Undergraduate,BEng Civil,,8,480,4,HEQSF-standard,4,0,0,rural,91.6,58.9,14.4,51.0,46.5,54.8,49.0,19,0
SYN101300,2023,Law,Department of Private Law,Undergraduate,Bachelor of Laws,110204,8,480,4,SAQA-verified,5,1,1,urban,71.9,69.9,59.3,73.3,69.9,52.8,71.3,29,0
SYN101301,2021,Health Sciences,School of Health and Rehabilitation Sciences,Undergraduate,BSc Physiotherapy,,8,480,4,HEQSF-standard,5,0,1,urban,62.6,74.2,64.7,57.6,78.3,65.9,71.5,27,0
SYN101302,2021,Science,Department of Computer Science and Informatics,Undergraduate,BSc Computer Science,,7,360,3,HEQSF-standard,5,1,0,urban,67.5,77.2,56.9,37.2,45.4,70.3,54.5,24,0
SYN101303,2021,Engineering,"Department of Electrical, Electronic and Computer Engineering",Undergraduate,BEng Electrical,,8,480,4,HEQSF-standard,4,0,0,urban,68.5,52.8,63.4,63.8,50.8,60.6,65.5,32,1
SYN101304,2023,Law,Department of Private Law,Undergraduate,Bachelor of Laws,110204,8,480,4,SAQA-verified,4,0,0,urban,67.0,59.1,66.5,55.3,56.8,70.1,56.9,22,0
SYN101305,2023,Health Sciences,School of Nursing,Undergraduate,BSc Nursing,,8,480,4,HEQSF-standard,5,0,1,urban,50.1,95.0,94.9,74.3,78.3,64.9,71.5,28,1
SYN101306,2021,Science,Department of Computer Science and Informatics,Undergraduate,BSc Computer Science,,7,360,3,HEQSF-standard,5,0,0,urban,56.3,58.9,66.7,73.7,41.9,56.4,49.9,23,0
SYN101307,2023,Humanities,Department of Language Studies,Undergraduate,BA Languages,,7,360,3,HEQSF-standard,3,0,1,urban,49.1,46.7,73.1,56.1,39.9,61.8,46.1,21,0
SYN101308,2022,Science,Department of Physics,Undergraduate,BSc Physics,,7,360,3,HEQSF-standard,4,0,0,urban,72.7,77.2,23.8,63.9,52.7,39.6,45.4,17,0
SYN101309,2021,Humanities,Department of Language Studies,Undergraduate,BA Languages,,7,360,3,HEQSF-standard,3,1,1,urban,59.8,64.7,65.5,55.6,41.1,64.0,56.0,27,0
SYN101310,2021,Science,Department of Physics,Undergraduate,BSc Physics,,7,360,3,HEQSF-standard,4,1,1,rural,91.2,52.3,69.3,60.8,64.8,59.5,66.0,27,0
SYN101311,2023,Humanities,Department of Sociology,Undergraduate,BA Social Sciences,,7,360,3,HEQSF-standard,5,0,0,urban,64.4,95.6,68.6,69.3,67.7,92.0,65.4,28,0
SYN101312,2023,Law,Department of Private Law,Undergraduate,Bachelor of Laws,110204,8,480,4,SAQA-verified,4,0,0,urban,71.1,70.9,48.2,92.4,81.9,72.8,86.5,36,0
SYN101313,2021,Commerce,Department of Business Management,Undergraduate,Bachelor of Commerce,8543,7,536,5,SAQA-verified,5,0,0,urban,81.1,65.6,54.1,92.3,47.8,54.1,58.1,22,0
SYN101314,2021,Commerce,Department of Business Management,Undergraduate,Bachelor of Commerce,8543,7,536,5,SAQA-verified,5,1,0,urban,87.5,71.7,49.8,63.4,53.9,66.6,62.8,25,0
SYN101315,2023,Engineering,"Department of Electrical, Electronic and Computer Engineering",Undergraduate,BEng Electrical,,8,480,4,HEQSF-standard,4,0,0,urban,65.5,56.3,66.9,77.0,72.7,74.6,83.8,36,0
SYN101316,2022,Education,Department of Curriculum Studies,Undergraduate,BEd Foundation Phase,,7,480,4,HEQSF-standard,1,1,1,urban,60.3,57.0,55.5,74.9,20.2,40.2,59.7,28,0
SYN101317,2021,Health Sciences,School of Nursing,Undergraduate,BSc Nursing,,8,480,4,HEQSF-standard,4,0,0,urban,57.9,52.7,94.7,58.5,64.9,65.6,66.0,26,0
SYN101318,2021,Engineering,"Department of Electrical, Electronic and Computer Engineering",Undergraduate,BEng Electrical,,8,480,4,HEQSF-standard,1,0,1,rural,60.6,50.5,42.5,50.4,20.0,63.9,47.2,17,1
SYN101319,2022,Commerce,Department of Business Management,Undergraduate,Bachelor of Commerce,8543,7,536,5,SAQA-verified,5,0,0,urban,67.3,72.5,53.3,84.8,39.2,75.2,66.5,31,0
