enrollment_id,student_id,academic_year,year_of_study,faculty,module_code,module_session_type,early_wave_attendance_pct,early_wave_lms_logins,early_wave_submission_rate,mid_wave_attendance_pct,mid_wave_lms_logins,mid_wave_submission_rate,mid_wave_formative_avg,engagement_consistency_score,prerequisite_grade,final_mark,module_outcome,module_failure_label
ceedccb3,SYN100831,2022,1,Humanities,HUM105,semester1,98.5,3,0.93,95.9,2,0.91,96.8,0.98,,100.0,Pass,0
da3abc90,SYN100831,2023,2,Humanities,HUM201,semester1,96.6,10,0.92,98.3,9,0.89,67.4,0.95,,100.0,Pass,0
297917d2,SYN100831,2023,2,Humanities,HUM202,semester2,100.0,6,0.76,95.0,9,0.73,93.3,0.95,65.5,100.0,Pass,0
e6d9a9a5,SYN100831,2023,2,Humanities,HUM203,semester1,91.5,4,0.78,81.5,6,0.74,67.6,0.95,77.8,95.4,Pass,0
3ed3f125,SYN100831,2023,2,Humanities,HUM204,semester1,87.7,7,0.95,80.6,6,0.86,72.9,0.87,67.2,82.0,Pass,0
84cc759d,SYN100831,2023,2,Humanities,HUM205,semester1,88.1,5,0.83,73.4,4,0.74,69.3,0.86,73.1,100.0,Pass,0
a382cfac,SYN100831,2024,3,Humanities,HUM301,semester2,83.3,12,0.94,76.6,15,0.87,58.6,0.91,,89.0,Pass,0
dbd686ed,SYN100831,2024,3,Humanities,HUM302,semester2,68.6,11,0.69,72.8,13,0.69,81.6,1.0,,92.8,Pass,0
89027806,SYN100831,2024,3,Humanities,HUM303,year,79.6,2,0.89,57.6,5,0.74,73.1,0.79,,29.0,Fail,1
9d212ebe,SYN100831,2024,3,Humanities,HUM304,semester2,67.3,5,0.58,68.3,8,0.58,71.5,1.0,,84.5,Pass,0
d0fcd5bc,SYN100832,2023,1,Engineering,ENG101,semester2,65.9,4,0.54,59.8,7,0.47,67.3,0.9,,72.1,Pass,0
a37e1c19,SYN100832,2023,1,Engineering,ENG102,semester1,32.7,2,0.26,31.4,3,0.24,47.7,0.97,,79.1,Pass,0
ce608051,SYN100832,2023,1,Engineering,ENG103,semester2,81.5,8,0.5,60.7,10,0.4,50.0,0.86,,14.7,Fail,1
6420854b,SYN100832,2023,1,Engineering,ENG104,year,37.5,2,0.22,23.0,0,0.12,60.6,0.86,,33.7,Fail,1
3321e926,SYN100832,2023,1,Engineering,ENG105,semester2,40.7,1,0.57,20.2,2,0.43,48.3,0.79,,6.0,Fail,1
ff356e6d,SYN100832,2024,2,Engineering,ENG201,semester2,15.0,2,0.19,0.0,4,0.02,49.1,0.76,43.6,17.7,Fail,1
3b226b8c,SYN100832,2024,2,Engineering,ENG202,semester1,23.1,2,0.33,12.3,4,0.29,30.9,0.95,52.8,27.2,Fail,1
980e2820,SYN100832,2024,2,Engineering,ENG203,year,25.7,2,0.38,7.6,4,0.24,38.1,0.8,53.8,61.1,Fail,1
67772458,SYN100832,2024,2,Engineering,ENG204,semester2,11.1,2,0.03,0.0,2,0.0,30.1,0.89,48.9,18.0,Fail,1
d52aa558,SYN100832,2024,2,Engineering,ENG205,semester1,14.0,6,0.21,5.6,4,0.14,44.1,0.9,,40.5,Fail,1
0be34776,SYN100832,2025,3,Engineering,ENG301,semester2,27.4,2,0.14,20.0,5,0.07,46.4,0.9,66.2,42.0,Fail,1
12115692,SYN100832,2025,3,Engineering,ENG302,semester1,39.6,2,0.32,17.4,4,0.2,30.4,0.83,55.6,37.2,Fail,1
108e709d,SYN100832,2025,3,Engineering,ENG303,semester1,19.4,2,0.22,11.7,1,0.19,52.1,0.97,,24.8,Fail,1
3ea3960c,SYN100832,2025,3,Engineering,ENG304,semester2,39.4,2,0.32,10.1,0,0.14,33.0,0.74,,53.9,Fail,1
ab163fb9,SYN100833,2023,1,Commerce,COM101,semester1,11.8,1,0.09,0.4,0,0.0,27.9,0.86,,47.8,Fail,1
83e6761f,SYN100833,2023,1,Commerce,COM102,semester1,9.6,2,0.16,0.0,0,0.04,14.9,0.83,,17.4,Fail,1
80c82f03,SYN100833,2023,1,Commerce,COM103,semester1,1.9,1,0.09,0.0,3,0.0,19.6,0.74,,15.7,Fail,1
633583b4,SYN100833,2023,1,Commerce,COM104,semester2,2.7,0,0.22,8.5,3,0.19,13.0,0.95,,35.7,Fail,1
8c986714,SYN100833,2023,1,Commerce,COM105,semester2,26.8,3,0.25,6.8,1,0.12,14.7,0.81,,43.3,Fail,1
71adc7d7,SYN100834,2022,1,Commerce,COM101,semester1,59.0,2,0.53,60.8,3,0.53,50.9,1.0,,81.6,Pass,0
bc843a02,SYN100834,2022,1,Commerce,COM102,semester1,53.8,6,0.73,45.9,9,0.66,37.1,0.91,,86.8,Pass,0
328be9b5,SYN100834,2022,1,Commerce,COM103,semester2,59.7,3,0.36,59.8,2,0.35,70.7,0.99,,96.5,Pass,0
ba59116e,SYN100834,2022,1,Commerce,COM104,semester2,61.5,2,0.51,55.9,4,0.5,66.7,0.99,,85.6,Pass,0
fb55d3c6,SYN100834,2022,1,Commerce,COM105,semester2,55.1,6,0.47,38.3,6,0.45,42.8,0.97,,34.6,Fail,1
684fe987,SYN100834,2023,2,Commerce,COM201,year,41.3,4,0.33,31.3,7,0.23,32.9,0.85,43.1,26.0,Fail,1
edc3cc7e,SYN100834,2023,2,Commerce,COM202,semester1,48.2,5,0.51,27.0,7,0.43,48.9,0.9,,36.6,Fail,1
864820c8,SYN100834,2023,2,Commerce,COM203,year,66.7,6,0.54,64.6,9,0.47,40.5,0.9,,35.7,Fail,1
4fa4f49d,SYN100834,2023,2,Commerce,COM204,semester1,42.1,7,0.4,8.6,9,0.17,57.6,0.67,48.6,37.6,Fail,1
eb879776,SYN100834,2023,2,Commerce,COM205,semester1,30.2,5,0.3,6.0,7,0.13,54.4,0.75,70.9,27.0,Fail,1
cbbbb7f4,SYN100834,2024,3,Commerce,COM301,semester1,56.4,2,0.46,55.7,0,0.46,66.0,1.0,70.4,78.2,Pass,0
71c39ebe,SYN100834,2024,3,Commerce,COM302,year,72.1,6,0.78,53.7,9,0.67,87.4,0.84,75.8,39.1,Fail,1
5cc298d8,SYN100834,2024,3,Commerce,COM303,semester1,67.3,6,0.69,67.6,5,0.69,69.1,1.0,63.1,78.6,Pass,0
02a35599,SYN100834,2024,3,Commerce,COM304,semester1,76.8,5,0.72,74.9,4,0.72,42.4,1.0,58.4,73.4,Pass,0
11e2b64a,SYN100834,2025,4,Commerce,COM401,semester2,71.4,5,0.46,66.5,5,0.46,62.1,1.0,67.4,20.0,Fail,1
b0951060,SYN100834,2025,4,Commerce,COM402,semester2,40.2,5,0.38,41.4,6,0.38,68.6,1.0,62.7,87.4,Pass,0
8f8702fe,SYN100834,2025,4,Commerce,COM403,semester2,47.0,7,0.77,28.5,7,0.7,59.1,0.9,59.7,100.0,Pass,0
36033eed,SYN100834,2026,5,Commerce,COM401,semester2,55.3,2,0.41,30.8,1,0.33,65.1,0.89,,76.1,Withdrawn,0
b8081a63,SYN100834,2026,5,Commerce,COM402,semester1,61.2,6,0.58,51.6,3,0.53,71.0,0.92,68.8,88.4,Pass,0
6090dc07,SYN100834,2026,5,Commerce,COM403,semester1,83.3,3,0.64,60.2,1,0.57,45.4,0.9,43.9,100.0,Pass,0
c2026a25,SYN100834,2027,6,Commerce,COM401,year,88.5,4,0.73,79.5,6,0.65,51.4,0.88,49.1,100.0,Pass,0
9313d022,SYN100834,2027,6,Commerce,COM402,semester1,46.0,7,0.87,21.0,4,0.79,60.0,0.89,,34.4,Fail,1
a40f9b3f,SYN100834,2027,6,Commerce,COM403,semester2,37.0,5,0.55,45.0,8,0.55,62.9,1.0,64.0,98.4,Pass,0
9ff210ca,SYN100835,2023,1,Engineering,ENG101,year,18.2,1,0.32,0.0,2,0.24,26.6,0.88,,26.1,Fail,1
eb1016ab,SYN100835,2023,1,Engineering,ENG102,semester1,0.0,3,0.0,0.0,5,0.0,24.7,0.89,,26.0,Fail,1
b8d81d83,SYN100835,2023,1,Engineering,ENG103,semester2,5.1,1,0.0,1.0,2,0.0,32.0,0.98,,23.5,Fail,1
be23f611,SYN100835,2023,1,Engineering,ENG104,semester1,29.6,0,0.09,2.4,0,0.0,23.3,0.79,,23.9,Fail,1
f5206be2,SYN100835,2023,1,Engineering,ENG105,semester2,7.3,1,0.29,0.0,4,0.16,21.2,0.81,,33.9,Fail,1
999ad543,SYN100836,2023,1,Engineering,ENG101,year,68.1,8,0.69,75.0,6,0.69,65.6,1.0,,100.0,Pass,0
f1941ba7,SYN100836,2023,1,Engineering,ENG102,year,69.2,8,0.84,65.3,9,0.84,66.8,0.99,,100.0,Pass,0
4d459ff3,SYN100836,2023,1,Engineering,ENG103,year,54.8,3,0.63,27.8,3,0.52,75.7,0.83,,64.6,Pass,0
200b56c7,SYN100836,2023,1,Engineering,ENG104,semester1,48.1,3,0.52,41.0,5,0.47,74.0,0.94,,27.1,Fail,1
50b2b120,SYN100836,2023,1,Engineering,ENG105,semester1,65.8,8,0.76,68.0,10,0.76,57.5,1.0,,83.3,Pass,0
efedc832,SYN100836,2024,2,Engineering,ENG201,semester2,46.5,5,0.21,43.9,5,0.17,43.5,0.96,49.5,59.6,Fail,1
506785b0,SYN100836,2024,2,Engineering,ENG202,semester1,21.5,4,0.39,11.7,3,0.32,63.6,0.91,57.8,21.0,Fail,1
40ddd611,SYN100836,2024,2,Engineering,ENG203,semester1,10.7,3,0.18,0.0,4,0.06,69.4,0.82,58.1,8.9,Fail,1
50876fc3,SYN100836,2024,2,Engineering,ENG204,semester1,41.3,2,0.43,12.4,5,0.28,41.3,0.79,39.6,37.3,Pass,0
f07ec470,SYN100836,2024,2,Engineering,ENG205,semester1,39.9,5,0.32,11.8,6,0.16,44.3,0.77,45.9,72.4,Pass,0
e036d606,SYN100836,2025,3,Engineering,ENG301,year,57.5,5,0.56,63.5,5,0.56,59.6,1.0,68.3,97.9,Pass,0
a289b8c3,SYN100836,2025,3,Engineering,ENG302,semester2,64.7,6,0.57,71.2,3,0.57,54.0,1.0,,80.6,Pass,0
f30a1a09,SYN100836,2025,3,Engineering,ENG303,year,51.1,3,0.59,32.5,4,0.44,65.9,0.78,72.0,78.0,Pass,0
3f5e2a60,SYN100836,2025,3,Engineering,ENG304,year,61.2,4,0.5,71.9,5,0.45,65.1,0.93,63.3,92.5,Pass,0
793c7ee9,SYN100836,2026,4,Engineering,ENG401,year,61.2,3,0.58,33.3,4,0.44,49.8,0.8,,39.6,Fail,1
5119dbec,SYN100836,2026,4,Engineering,ENG402,semester2,79.0,9,0.53,60.3,10,0.39,56.2,0.79,51.6,44.0,Fail,1
b400533e,SYN100836,2026,4,Engineering,ENG403,semester1,49.6,2,0.46,56.7,0,0.43,58.3,0.96,,84.6,Pass,0
b9305456,SYN100837,2022,1,Engineering,ENG101,semester2,40.3,4,0.52,24.2,2,0.41,58.5,0.85,,65.7,Pass,0
3fe5cb5a,SYN100837,2022,1,Engineering,ENG102,semester1,49.9,4,0.43,36.9,3,0.27,42.5,0.77,,59.1,Fail,1
527acbea,SYN100837,2022,1,Engineering,ENG103,semester1,21.8,1,0.22,13.6,3,0.16,30.9,0.91,,27.2,Fail,1
2e3f3590,SYN100837,2022,1,Engineering,ENG104,semester2,70.6,3,0.64,70.6,4,0.64,44.8,1.0,,23.2,Fail,1
4157ae51,SYN100837,2022,1,Engineering,ENG105,semester1,43.4,4,0.38,26.3,5,0.29,40.7,0.88,,84.2,Pass,0
b14f43a8,SYN100838,2021,1,Science,SCI101,semester2,76.8,6,0.5,74.9,3,0.47,50.8,0.96,,89.5,Pass,0
148a2e65,SYN100838,2021,1,Science,SCI102,semester1,56.0,5,0.37,43.2,2,0.28,50.9,0.88,,51.5,Fail,1
da1a1735,SYN100838,2021,1,Science,SCI103,year,61.7,7,0.55,58.7,9,0.5,44.1,0.93,,23.6,Fail,1
2d23d1d2,SYN100838,2021,1,Science,SCI104,semester2,41.8,3,0.4,51.0,5,0.4,66.5,1.0,,88.3,Pass,0
f1ae0ea9,SYN100838,2021,1,Science,SCI105,semester1,56.1,2,0.51,46.2,1,0.51,71.0,1.0,,36.0,Fail,1
ac3d6856,SYN100838,2022,2,Science,SCI201,semester2,62.6,9,0.46,61.0,12,0.46,73.9,1.0,,82.1,Pass,0
21564860,SYN100838,2022,2,Science,SCI202,semester1,57.5,8,0.42,58.0,10,0.37,74.3,0.93,,90.7,Pass,0
2048620e,SYN100838,2022,2,Science,SCI203,year,76.2,4,0.48,78.7,1,0.48,59.6,1.0,73.9,84.0,Pass,0
7f0b1538,SYN100838,2022,2,Science,SCI204,semester2,64.9,1,0.44,54.2,3,0.39,72.0,0.92,58.0,37.6,Fail,1
a9de15dc,SYN100838,2022,2,Science,SCI205,semester2,48.5,4,0.55,41.3,1,0.5,64.4,0.93,77.9,97.3,Pass,0
34a80e5b,SYN100838,2023,3,Science,SCI301,semester1,47.2,4,0.49,25.2,2,0.35,45.3,0.81,31.9,30.7,Fail,1
f1d9411a,SYN100838,2023,3,Science,SCI302,semester1,6.8,0,0.13,1.2,0,0.1,32.9,0.96,43.9,54.6,Fail,1
3fb23d5d,SYN100838,2023,3,Science,SCI303,semester1,22.3,4,0.28,0.8,5,0.15,35.4,0.81,53.0,29.5,Fail,1
01e1a35f,SYN100838,2023,3,Science,SCI304,semester2,24.4,1,0.25,0.0,1,0.15,25.8,0.85,35.7,28.3,Fail,1
8b85aa27,SYN100838,2024,4,Science,SCI401,semester1,54.2,5,0.49,50.7,4,0.38,51.1,0.84,72.6,86.9,Pass,0
3139274e,SYN100838,2024,4,Science,SCI402,semester2,72.8,10,0.71,82.0,12,0.71,52.7,1.0,35.4,85.1,Pass,0
31d231a8,SYN100838,2024,4,Science,SCI403,semester1,61.1,7,0.45,70.5,4,0.45,54.1,1.0,69.3,87.5,Pass,0
db232ce1,SYN100839,2021,1,Engineering,ENG101,semester2,49.0,0,0.61,39.0,1,0.57,63.8,0.94,,32.1,Fail,1
2bdc5213,SYN100839,2021,1,Engineering,ENG102,semester2,56.8,3,0.38,47.3,0,0.33,66.3,0.93,,25.9,Fail,1
f023b255,SYN100839,2021,1,Engineering,ENG103,semester1,62.7,2,0.87,59.8,3,0.87,55.2,1.0,,80.2,Pass,0
2478ae4c,SYN100839,2021,1,Engineering,ENG104,year,55.1,2,0.61,50.7,0,0.61,46.8,1.0,,91.6,Pass,0
6d6dc316,SYN100839,2021,1,Engineering,ENG105,semester1,67.0,5,0.68,71.2,5,0.67,55.8,0.99,,87.1,Pass,0
cc37998a,SYN100839,2022,2,Engineering,ENG201,year,58.3,5,0.63,44.6,6,0.6,55.1,0.95,72.6,30.0,Fail,1
95ec7257,SYN100839,2022,2,Engineering,ENG202,semester2,64.4,5,0.72,58.3,7,0.67,47.1,0.93,,65.3,Pass,0
8ec68df8,SYN100839,2022,2,Engineering,ENG203,semester1,41.7,3,0.51,29.7,2,0.5,60.9,0.98,78.2,79.7,Pass,0
ca8e7946,SYN100839,2022,2,Engineering,ENG204,semester2,58.2,8,0.42,53.3,7,0.41,57.2,0.98,55.6,91.8,Pass,0
9acba828,SYN100839,2022,2,Engineering,ENG205,year,57.8,6,0.66,46.2,3,0.54,48.0,0.83,,80.3,Pass,0
d6243513,SYN100839,2023,3,Engineering,ENG301,semester1,55.3,10,0.61,53.5,9,0.57,79.2,0.95,70.4,86.8,Pass,0
a43a5bdc,SYN100839,2023,3,Engineering,ENG302,semester1,59.0,3,0.58,58.2,6,0.57,84.6,0.99,77.3,91.9,Pass,0
7e6555a3,SYN100839,2023,3,Engineering,ENG303,semester1,75.4,8,0.84,63.9,8,0.71,72.1,0.81,,100.0,Pass,0
f55e6e53,SYN100839,2023,3,Engineering,ENG304,semester1,61.3,5,0.61,44.5,5,0.49,72.5,0.82,65.9,30.2,Fail,1
8a969345,SYN100840,2021,1,Engineering,ENG101,semester1,39.2,0,0.45,11.4,0,0.32,37.2,0.82,,43.1,Fail,1
033ceed0,SYN100840,2021,1,Engineering,ENG102,year,58.6,3,0.6,28.9,3,0.4,40.1,0.72,,55.2,Pass,0
0a189ffc,SYN100840,2021,1,Engineering,ENG103,semester2,25.5,1,0.38,23.0,4,0.32,24.0,0.91,,46.1,Pass,0
918d309e,SYN100840,2021,1,Engineering,ENG104,semester1,45.5,8,0.52,32.0,7,0.42,54.0,0.86,,11.9,Fail,1
77033e59,SYN100840,2021,1,Engineering,ENG105,semester1,48.3,4,0.44,27.0,3,0.35,37.0,0.88,,54.7,Pass,0
7c75df1f,SYN100840,2022,2,Engineering,ENG201,semester1,83.2,4,0.64,81.1,2,0.59,50.7,0.92,72.6,28.5,Fail,1
f812d95b,SYN100840,2022,2,Engineering,ENG202,semester2,24.4,1,0.26,11.0,3,0.15,50.7,0.85,51.7,30.8,Fail,1
0496cc53,SYN100840,2022,2,Engineering,ENG203,semester1,69.2,7,0.54,39.1,8,0.39,61.1,0.79,33.2,72.9,Pass,0
087affcd,SYN100840,2022,2,Engineering,ENG204,semester2,46.3,2,0.55,38.9,0,0.49,22.3,0.92,48.5,57.5,Pass,0
e30d99ee,SYN100840,2022,2,Engineering,ENG205,semester1,37.8,7,0.3,8.9,8,0.16,55.6,0.79,,66.8,Pass,0
e9d1a887,SYN100840,2023,3,Engineering,ENG301,semester2,16.8,1,0.31,0.0,2,0.15,62.1,0.77,,47.6,Pass,0
ccbc5622,SYN100840,2023,3,Engineering,ENG302,semester1,70.3,4,0.72,51.8,4,0.65,49.6,0.9,68.9,86.4,Pass,0
d09b6382,SYN100840,2023,3,Engineering,ENG303,semester1,63.1,6,0.68,49.6,4,0.62,61.4,0.92,,53.7,Fail,1
a7cb587f,SYN100840,2023,3,Engineering,ENG304,semester1,51.1,5,0.52,49.5,4,0.47,45.5,0.93,56.6,97.0,Pass,0
60c7be3d,SYN100841,2022,1,Law,LAW101,semester2,60.5,2,0.5,60.4,0,0.48,76.0,0.96,,89.4,Pass,0
95d89419,SYN100841,2022,1,Law,LAW102,semester1,76.4,4,0.63,64.2,3,0.59,52.5,0.93,,45.3,Fail,1
7532ca16,SYN100841,2022,1,Law,LAW103,semester1,64.7,1,0.62,57.9,3,0.51,72.4,0.84,,92.0,Pass,0
bc4c9626,SYN100841,2022,1,Law,LAW104,semester2,57.1,6,0.57,63.5,9,0.57,38.7,1.0,,93.7,Pass,0
dc8effec,SYN100841,2022,1,Law,LAW105,semester2,68.1,4,0.56,71.1,7,0.56,67.3,1.0,,92.2,Pass,0
9ddd5616,SYN100841,2023,2,Law,LAW201,semester1,54.9,4,0.53,62.1,2,0.53,66.1,1.0,,40.6,Fail,1
5f4ff383,SYN100841,2023,2,Law,LAW202,year,30.1,6,0.43,24.8,5,0.4,43.2,0.96,62.9,29.5,Fail,1
b9d42abc,SYN100841,2023,2,Law,LAW203,year,59.3,2,0.75,49.4,4,0.67,51.2,0.88,66.2,94.0,Pass,0
8ef71d96,SYN100841,2023,2,Law,LAW204,semester2,63.3,7,0.78,52.5,4,0.67,48.0,0.84,,85.7,Withdrawn,0
d6a2a170,SYN100841,2023,2,Law,LAW205,semester1,50.5,3,0.57,53.9,1,0.57,63.8,1.0,,81.1,Pass,0
010e5f5f,SYN100841,2024,3,Law,LAW301,semester2,47.1,4,0.39,34.0,5,0.27,44.0,0.84,,55.4,Pass,0
41d4b368,SYN100841,2024,3,Law,LAW302,semester2,57.1,4,0.46,35.0,2,0.32,57.3,0.8,,34.0,Fail,1
db08c0a9,SYN100841,2024,3,Law,LAW303,semester2,43.6,2,0.38,25.0,2,0.25,56.5,0.82,,75.0,Pass,0
1ad49e0c,SYN100841,2024,3,Law,LAW304,semester1,62.4,1,0.51,37.0,2,0.33,61.4,0.75,55.6,47.9,Pass,0
72e05db1,SYN100841,2025,4,Law,LAW401,semester2,81.3,4,0.68,72.5,2,0.64,61.1,0.94,61.2,95.1,Pass,0
d382922f,SYN100841,2025,4,Law,LAW402,semester1,62.1,6,0.52,62.5,9,0.5,57.8,0.97,65.5,96.4,Pass,0
b035639d,SYN100841,2025,4,Law,LAW403,semester2,65.2,6,0.62,52.9,8,0.59,52.3,0.96,65.3,29.1,Fail,1
16774c04,SYN100841,2026,5,Law,LAW401,semester1,41.8,4,0.45,17.6,3,0.3,60.8,0.78,,25.3,Fail,1
851048d6,SYN100841,2026,5,Law,LAW402,semester1,65.7,5,0.48,45.5,3,0.39,51.3,0.87,49.5,91.0,Pass,0
ad060fcd,SYN100841,2026,5,Law,LAW403,semester2,52.2,5,0.47,46.2,6,0.35,41.0,0.82,59.4,76.8,Pass,0
b2eeb40c,SYN100841,2027,6,Law,LAW401,semester2,56.1,3,0.52,30.9,3,0.4,42.1,0.83,46.4,40.4,Pass,0
903496df,SYN100841,2027,6,Law,LAW402,year,70.5,8,0.53,59.0,10,0.42,40.3,0.85,69.2,38.0,Fail,1
afff1544,SYN100841,2027,6,Law,LAW403,semester1,31.7,6,0.11,9.9,5,0.0,62.7,0.76,65.3,43.2,Pass,0
4c3d2802,SYN100842,2021,1,Health Sciences,HEA101,year,25.0,0,0.31,5.6,3,0.15,31.0,0.76,,42.2,Fail,1
27239d80,SYN100842,2021,1,Health Sciences,HEA102,semester1,44.2,3,0.46,33.8,2,0.32,38.4,0.8,,41.3,Fail,1
acc721ed,SYN100842,2021,1,Health Sciences,HEA103,semester1,15.6,1,0.17,11.9,2,0.17,25.2,1.0,,38.4,Fail,1
603590f6,SYN100842,2021,1,Health Sciences,HEA104,year,35.9,3,0.31,42.6,5,0.29,34.8,0.96,,72.8,Pass,0
867769ad,SYN100842,2021,1,Health Sciences,HEA105,semester2,39.9,3,0.01,34.4,2,0.0,49.7,0.97,,45.6,Fail,1
546cb323,SYN100843,2022,1,Law,LAW101,semester2,74.0,2,0.49,73.1,4,0.49,59.1,1.0,,89.4,Pass,0
922e70ea,SYN100843,2022,1,Law,LAW102,semester1,92.6,6,0.89,84.3,4,0.83,49.7,0.91,,87.1,Pass,0
9d3d2f1c,SYN100843,2022,1,Law,LAW103,semester1,74.7,0,0.76,72.8,0,0.76,75.4,1.0,,89.0,Pass,0
f373d1c8,SYN100843,2022,1,Law,LAW104,semester2,49.3,4,0.51,40.4,5,0.47,65.2,0.95,,19.1,Fail,1
9d5a1872,SYN100843,2022,1,Law,LAW105,semester1,75.4,6,0.63,78.6,9,0.63,60.7,1.0,,74.0,Pass,0
c15f574d,SYN100843,2023,2,Law,LAW201,semester2,96.0,9,0.83,86.6,9,0.75,62.7,0.89,,95.3,Pass,0
7bb92104,SYN100843,2023,2,Law,LAW202,year,39.9,10,0.42,29.9,8,0.35,37.4,0.9,56.9,38.2,Fail,1
3702baa8,SYN100843,2023,2,Law,LAW203,semester1,75.8,5,0.6,69.3,7,0.52,57.9,0.89,58.9,83.3,Pass,0
ace57c79,SYN100843,2023,2,Law,LAW204,semester2,40.6,1,0.27,24.7,1,0.15,50.6,0.83,52.6,52.2,Pass,0
f1881b83,SYN100843,2023,2,Law,LAW205,semester1,37.5,4,0.23,28.0,4,0.18,50.6,0.92,,19.7,Fail,1
efb66b30,SYN100843,2024,3,Law,LAW301,semester1,78.9,2,0.49,88.7,0,0.44,74.4,0.93,70.3,100.0,Withdrawn,0
f23b0a8d,SYN100843,2024,3,Law,LAW302,semester1,70.1,8,0.81,64.4,7,0.81,72.6,1.0,62.8,73.2,Pass,0
5589e343,SYN100843,2024,3,Law,LAW303,semester2,91.3,12,0.8,89.4,15,0.75,58.2,0.93,,96.9,Pass,0
3f4de0ce,SYN100843,2024,3,Law,LAW304,semester2,62.1,7,0.4,59.3,5,0.36,84.6,0.95,68.9,93.9,Pass,0
29e3e748,SYN100843,2025,4,Law,LAW401,year,68.2,9,0.64,53.3,7,0.56,59.4,0.89,84.0,90.1,Pass,0
c9164423,SYN100843,2025,4,Law,LAW402,semester1,66.7,7,0.82,60.8,7,0.78,77.4,0.95,86.3,100.0,Pass,0
5e155f5c,SYN100843,2025,4,Law,LAW403,semester1,55.1,5,0.62,56.8,3,0.62,70.3,1.0,90.1,98.0,Pass,0
c534c950,SYN100843,2026,5,Law,LAW401,semester2,51.3,4,0.49,37.7,7,0.39,78.8,0.86,75.0,69.0,Pass,0
19e8aed9,SYN100843,2026,5,Law,LAW402,semester2,83.5,8,0.71,67.5,9,0.56,61.7,0.77,71.0,42.4,Fail,1
0368bfdd,SYN100843,2026,5,Law,LAW403,semester1,97.6,10,0.97,88.9,10,0.93,73.5,0.95,55.1,98.9,Pass,0
cceda446,SYN100843,2027,6,Law,LAW401,year,68.8,11,0.58,60.3,12,0.58,52.6,1.0,50.3,80.4,Pass,0
d4f7cda7,SYN100843,2027,6,Law,LAW402,semester2,81.7,7,0.81,71.4,7,0.67,61.6,0.8,72.4,75.7,Pass,0
93d01ea7,SYN100843,2027,6,Law,LAW403,semester2,52.8,1,0.52,43.6,0,0.46,80.9,0.92,67.5,100.0,Pass,0
f55d8e0b,SYN100844,2023,1,Health Sciences,HEA101,semester1,43.5,7,0.51,27.2,4,0.44,68.4,0.9,,99.6,Pass,0
8538c80b,SYN100844,2023,1,Health Sciences,HEA102,semester1,75.8,12,0.72,61.5,12,0.64,60.2,0.88,,80.0,Pass,0
8226f1ca,SYN100844,2023,1,Health Sciences,HEA103,semester1,47.8,3,0.44,43.5,3,0.39,59.0,0.94,,100.0,Pass,0
06810086,SYN100844,2023,1,Health Sciences,HEA104,year,78.1,5,0.57,76.3,5,0.57,74.9,1.0,,92.4,Pass,0
1ac7ea03,SYN100844,2023,1,Health Sciences,HEA105,year,54.6,7,0.62,43.5,7,0.62,75.5,1.0,,61.9,Pass,0
e37584a8,SYN100844,2024,2,Health Sciences,HEA201,semester2,73.6,6,0.61,71.7,8,0.61,60.2,1.0,,73.0,Pass,0
5a66a53e,SYN100844,2024,2,Health Sciences,HEA202,semester1,89.5,12,0.76,76.8,12,0.69,75.1,0.89,76.3,92.3,Pass,0
31880c29,SYN100844,2024,2,Health Sciences,HEA203,semester2,80.0,4,0.65,74.4,7,0.6,74.7,0.94,69.0,90.7,Pass,0
f0231d7a,SYN100844,2024,2,Health Sciences,HEA204,year,84.1,7,0.9,75.5,9,0.86,51.2,0.94,49.2,66.8,Pass,0
483d8d49,SYN100844,2024,2,Health Sciences,HEA205,semester2,60.6,5,0.67,55.7,2,0.52,55.7,0.79,73.0,85.1,Pass,0
dab0c8b9,SYN100844,2025,3,Health Sciences,HEA301,semester2,44.1,5,0.36,22.0,8,0.17,66.3,0.73,50.0,91.4,Pass,0
9d287a95,SYN100844,2025,3,Health Sciences,HEA302,semester1,70.1,6,0.53,54.9,8,0.45,69.4,0.88,75.6,30.9,Fail,1
a77f794a,SYN100844,2025,3,Health Sciences,HEA303,semester1,89.0,6,0.57,84.2,6,0.57,69.0,1.0,87.8,91.7,Pass,0
93cf129e,SYN100844,2025,3,Health Sciences,HEA304,semester2,57.8,6,0.65,47.7,9,0.62,57.5,0.96,91.0,95.1,Pass,0
ebcd20c5,SYN100844,2026,4,Health Sciences,HEA401,semester1,100.0,7,0.87,97.4,8,0.87,91.9,1.0,84.5,100.0,Pass,0
98a57072,SYN100844,2026,4,Health Sciences,HEA402,semester2,77.1,2,0.77,72.0,1,0.72,85.5,0.93,62.9,84.7,Pass,0
49b534bb,SYN100844,2026,4,Health Sciences,HEA403,semester1,85.9,8,0.6,83.6,9,0.6,65.0,0.99,69.9,100.0,Pass,0
341c41f2,SYN100844,2027,5,Health Sciences,HEA401,semester1,58.4,2,0.64,44.3,5,0.62,72.6,0.97,65.6,93.3,Pass,0
bfe885b8,SYN100844,2027,5,Health Sciences,HEA402,semester2,35.3,2,0.34,33.0,1,0.29,55.1,0.93,69.4,23.6,Fail,1
4d8b3ee5,SYN100844,2027,5,Health Sciences,HEA403,semester2,57.5,6,0.33,55.3,8,0.33,68.4,1.0,,86.6,Pass,0
